gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,HasInternet,is_DSL,is_Fiber_optic,MultipleLines_New,Contract_New,OnlineSecurity_New,OnlineBackup_New,DeviceProtection_New,TechSupport_New,StreamingTV_New,StreamingMovies_New,num_services,LTV_Estimate,AVG_Charge_Per_Service,Family_Flag
0,0,0,0,2,1,1,70.95,137.95,1,0,1,1,0,0,0,0,0,0,0,1,141.9,70.88,0
0,0,1,0,33,1,1,104.4,3409.6,1,0,1,2,0,0,1,1,0,1,1,5,3445.2000000000003,20.88,0
0,1,0,0,15,1,1,75.3,1147.45,1,0,1,1,0,0,1,0,0,0,0,2,1129.5,37.63,0
1,1,0,0,6,1,0,44.7,276.5,1,1,0,1,0,0,0,0,0,0,0,1,268.20000000000005,44.66,0
1,0,1,1,35,1,1,89.7,3165.6,1,0,1,1,1,0,1,0,1,1,0,4,3139.5,22.42,1
0,0,0,0,7,1,0,20.35,150.6,0,0,0,1,0,0,0,0,0,0,0,0,142.45000000000002,20350.0,0
1,0,0,0,2,1,1,45.0,96.45,1,1,0,1,0,0,0,0,0,0,0,1,90.0,44.96,0
0,0,0,0,16,1,1,86.25,1340.1,1,0,1,1,0,0,1,0,0,0,1,3,1380.0,28.74,0
0,0,1,1,72,1,1,26.25,1988.05,0,0,0,2,2,0,0,0,0,0,0,0,1890.0,26250.0,1
1,0,0,0,24,1,0,60.45,1440.75,1,1,0,1,0,1,1,0,1,0,0,4,1450.8000000000002,15.11,0
0,0,1,0,72,1,0,92.0,6474.4,1,1,0,2,2,1,1,1,1,1,1,7,6624.0,13.14,0
1,0,0,0,50,0,1,35.4,1748.9,1,1,0,0,1,1,0,0,1,0,0,3,1770.0,11.8,0
0,0,1,1,65,1,1,110.8,7245.9,1,0,1,2,2,0,1,1,1,1,1,6,7202.0,18.46,1
0,0,1,0,30,1,1,85.0,2624.25,1,0,1,2,0,0,0,0,0,0,1,2,2550.0,42.48,0
0,0,0,0,3,1,0,85.8,272.2,1,0,1,1,0,0,0,0,1,0,1,3,257.4,28.59,0
1,0,1,0,40,0,1,42.35,1716.45,1,1,0,0,1,1,1,1,0,0,0,4,1694.0,10.58,0
1,1,0,0,9,1,1,83.85,790.15,1,0,1,2,0,0,0,0,0,0,1,2,754.65,41.9,0
1,0,0,0,51,1,1,81.15,4126.2,1,1,0,2,1,1,1,1,1,1,0,6,4138.650000000001,13.52,0
0,0,1,1,72,1,1,85.9,6110.75,1,1,0,2,2,1,0,1,1,1,1,6,6184.8,14.31,1
0,0,1,1,69,1,1,20.35,1442.65,0,0,0,1,1,0,0,0,0,0,0,0,1404.15,20350.0,1
1,1,1,0,1,1,1,95.1,95.1,1,0,1,2,0,0,0,0,0,1,1,3,95.1,31.69,0
0,0,0,0,4,1,0,55.2,220.65,1,1,0,1,0,1,1,0,0,0,0,3,220.8,18.39,0
1,0,1,0,60,1,1,20.5,1198.8,0,0,0,1,2,0,0,0,0,0,0,0,1230.0,20500.0,0
0,0,0,0,1,1,0,45.15,45.15,1,1,0,1,0,0,0,0,0,0,0,1,45.15,45.1,0
0,0,0,0,16,1,1,63.05,1067.05,1,1,0,2,0,0,0,0,0,0,1,2,1008.8,31.51,0
1,0,0,0,46,0,0,30.3,1380.1,1,1,0,0,0,0,1,0,0,0,0,2,1393.8,15.14,0
1,0,0,0,44,1,1,90.4,4063.0,1,0,1,2,0,0,0,1,0,0,1,3,3977.6000000000004,30.12,0
1,0,0,0,2,1,1,54.4,114.1,1,1,0,2,0,0,1,0,0,0,0,2,108.8,27.19,0
1,0,0,0,32,1,1,20.05,614.45,0,0,0,1,2,0,0,0,0,0,0,0,641.6,20050.0,0
0,0,1,1,35,0,1,46.35,1662.05,1,1,0,0,2,1,0,0,1,1,0,4,1622.25,11.58,1
0,0,1,0,21,1,0,80.9,1714.95,1,1,0,1,1,1,0,1,1,1,1,6,1698.9,13.48,0
1,0,1,1,1,1,1,69.95,69.95,1,0,1,1,0,0,0,0,0,0,0,1,69.95,69.88,1
0,0,0,0,1,1,0,19.9,19.9,0,0,0,1,0,0,0,0,0,0,0,0,19.9,19900.0,0
0,0,0,0,21,1,1,60.25,1258.35,1,1,0,1,1,1,0,1,1,0,0,4,1265.25,15.06,0
0,1,0,0,1,1,0,50.55,50.55,1,1,0,2,0,0,0,0,0,0,0,1,50.55,50.5,0
1,1,0,0,52,0,1,49.15,2550.9,1,1,0,0,0,0,1,0,0,1,1,4,2555.7999999999997,12.28,0
1,0,0,0,42,1,1,99.0,4298.45,1,0,1,2,1,1,1,1,0,0,1,5,4158.0,19.8,0
1,1,1,0,12,1,1,80.45,950.2,1,0,1,1,0,0,0,0,0,0,1,2,965.4000000000001,40.2,0
0,0,1,1,28,1,1,70.4,1992.2,1,0,1,1,1,0,0,0,0,0,0,1,1971.2000000000003,70.33,1
1,0,1,1,17,1,0,80.85,1400.85,1,0,1,1,0,0,0,0,0,1,0,2,1374.4499999999998,40.4,1
1,0,0,0,42,1,0,25.05,949.85,0,0,0,2,1,0,0,0,0,0,0,0,1052.1000000000001,25050.0,0
1,1,1,0,1,0,0,25.05,25.05,1,1,0,0,0,0,0,0,0,0,0,1,25.05,25.02,0
0,0,1,0,72,1,0,115.15,8349.7,1,0,1,2,2,1,1,1,1,1,1,7,8290.800000000001,16.45,0
0,0,0,0,9,1,1,20.45,147.55,0,0,0,1,0,0,0,0,0,0,0,0,184.04999999999998,20450.0,0
0,0,0,0,41,1,0,20.45,775.6,0,0,0,1,0,0,0,0,0,0,0,0,838.4499999999999,20450.0,0
1,0,0,0,32,1,1,85.65,2664.3,1,0,1,2,0,0,0,0,0,0,1,2,2740.8,42.8,0
1,0,0,0,19,1,1,78.7,1495.1,1,0,1,1,0,0,0,0,0,1,0,2,1495.3,39.33,0
1,0,1,1,70,1,1,116.55,8152.3,1,0,1,2,2,1,1,1,1,1,1,7,8158.5,16.65,1
1,0,1,0,47,1,1,83.35,4065.0,1,0,1,2,0,0,1,1,0,0,0,3,3917.45,27.77,0
1,0,1,1,23,0,1,30.35,678.75,1,1,0,0,0,0,0,0,1,0,0,2,698.0500000000001,15.17,1
0,0,1,1,69,1,0,20.15,1337.5,0,0,0,1,2,0,0,0,0,0,0,0,1390.35,20150.0,1
0,0,0,0,1,1,0,20.7,20.7,0,0,0,1,0,0,0,0,0,0,0,0,20.7,20700.0,0
0,0,0,0,1,1,0,19.9,19.9,0,0,0,1,0,0,0,0,0,0,0,0,19.9,19900.0,0
0,0,0,0,2,1,1,85.7,169.8,1,0,1,2,0,0,0,0,0,0,1,2,171.4,42.83,0
1,0,0,0,4,1,1,74.35,265.35,1,0,1,2,0,0,0,0,0,0,0,1,297.4,74.28,0
1,0,1,1,1,1,0,74.6,74.6,1,0,1,1,0,0,1,0,0,0,0,2,74.6,37.28,1
1,0,1,0,48,1,1,20.05,1036.0,0,0,0,1,2,0,0,0,0,0,0,0,962.4000000000001,20050.0,0
0,0,1,0,41,1,1,113.6,4594.95,1,0,1,2,0,1,1,1,1,1,1,7,4657.599999999999,16.23,0
0,1,0,0,10,0,1,34.7,329.8,1,1,0,0,0,0,0,0,0,0,1,2,347.0,17.34,0
0,0,1,1,49,1,0,100.45,4941.8,1,0,1,2,1,0,1,0,0,1,1,4,4922.05,25.11,1
1,0,0,0,31,1,1,81.15,2640.55,1,0,1,2,0,0,1,0,0,0,0,2,2515.65,40.55,0
0,0,0,0,6,1,1,49.45,314.6,1,1,0,1,0,1,0,0,0,0,0,2,296.70000000000005,24.71,0
1,0,0,0,20,1,1,19.7,419.4,0,0,0,1,2,0,0,0,0,0,0,0,394.0,19700.0,0
1,0,0,0,48,1,1,108.1,5067.45,1,0,1,2,2,0,1,1,0,1,1,5,5188.799999999999,21.62,0
1,0,0,0,1,1,1,79.15,79.15,1,0,1,2,0,0,1,0,0,0,0,2,79.15,39.56,0
1,0,1,0,51,1,1,106.8,5498.8,1,0,1,2,1,0,1,1,0,1,1,5,5446.8,21.36,0
0,0,1,1,68,1,1,84.4,5746.75,1,0,1,2,2,0,1,1,0,0,0,3,5739.200000000001,28.12,1
1,0,0,0,60,1,0,79.0,4801.1,1,1,0,1,1,1,0,1,1,1,1,6,4740.0,13.16,0
0,0,0,0,46,1,0,54.35,2460.15,1,1,0,1,2,0,0,1,1,0,0,3,2500.1,18.11,0
0,1,1,0,65,1,1,106.25,6979.8,1,0,1,2,1,0,1,1,0,1,1,5,6906.25,21.25,0
0,1,0,0,2,1,1,78.55,149.55,1,0,1,2,0,0,0,1,0,0,0,2,157.1,39.26,0
1,0,0,0,26,1,0,89.8,2335.3,1,0,1,1,0,0,1,1,0,1,0,4,2334.7999999999997,22.44,0
1,0,0,0,6,1,1,87.95,522.35,1,0,1,2,0,0,0,0,1,0,1,3,527.7,29.31,0
0,1,0,0,8,1,1,94.45,742.95,1,0,1,1,0,0,0,1,0,1,1,4,755.6,23.61,0
1,0,0,0,1,1,1,44.3,44.3,1,1,0,1,0,0,0,0,0,0,0,1,44.3,44.26,0
0,0,1,1,65,1,1,82.5,5215.1,1,1,0,2,2,1,1,0,1,1,1,6,5362.5,13.75,1
1,0,1,0,4,1,0,50.05,179.35,1,1,0,1,0,0,0,0,1,0,0,2,200.2,25.01,0
0,0,1,1,17,1,1,61.95,1070.7,1,1,0,2,1,0,0,1,1,0,0,3,1053.15,20.64,1
1,1,0,0,2,1,1,95.1,180.25,1,0,1,1,0,0,1,1,1,0,1,5,190.2,19.02,0
1,0,1,1,19,1,1,48.95,955.6,1,1,0,1,1,1,0,0,0,0,0,2,930.0500000000001,24.46,1
1,0,0,0,8,1,1,74.85,572.45,1,0,1,2,0,0,0,0,0,0,0,1,598.8,74.78,0
0,0,1,1,59,1,0,20.6,1286.0,0,0,0,1,2,0,0,0,0,0,0,0,1215.4,20600.0,1
1,0,1,1,71,1,1,66.2,4692.55,1,1,0,2,1,1,0,0,0,1,0,3,4700.2,22.06,1
0,1,1,0,22,1,0,25.6,548.8,0,0,0,2,1,0,0,0,0,0,0,0,563.2,25600.0,0
1,0,0,0,62,1,1,96.75,6125.4,1,0,1,2,1,0,0,1,0,1,1,4,5998.5,24.18,0
1,0,0,0,19,1,1,19.7,386.5,0,0,0,1,1,0,0,0,0,0,0,0,374.3,19700.0,0
1,0,0,1,62,1,0,56.15,3487.95,1,1,0,1,1,1,1,0,0,0,0,3,3481.2999999999997,18.71,0
1,0,1,1,67,1,0,104.6,6885.75,1,0,1,2,2,1,0,0,1,1,1,5,7008.2,20.92,1
0,0,1,1,71,1,0,19.7,1415.85,0,0,0,1,2,0,0,0,0,0,0,0,1398.7,19700.0,1
0,0,0,0,9,1,0,66.25,620.55,1,1,0,1,0,0,1,0,1,1,0,4,596.25,16.56,0
0,0,1,1,67,0,1,59.55,4103.9,1,1,0,0,2,0,1,1,1,1,1,6,3989.85,9.92,1
0,1,1,0,27,1,1,104.3,2867.75,1,0,1,2,0,1,0,0,1,1,1,5,2816.1,20.86,0
0,0,0,1,18,1,0,25.3,454.65,0,0,0,2,2,0,0,0,0,0,0,0,455.40000000000003,25300.0,0
1,0,1,0,71,1,1,104.15,7365.3,1,0,1,2,2,0,1,0,1,1,1,5,7394.650000000001,20.83,0
0,0,1,1,68,1,1,109.05,7508.55,1,0,1,2,2,1,0,1,1,1,1,6,7415.4,18.17,1
1,0,0,0,12,1,1,53.75,648.65,1,1,0,1,0,0,1,0,1,0,0,3,645.0,17.91,0
0,1,0,0,3,1,1,79.4,205.05,1,0,1,2,0,0,1,0,0,0,0,2,238.20000000000002,39.68,0
0,1,1,0,1,1,1,76.4,76.4,1,0,1,1,0,0,1,0,0,0,0,2,76.4,38.18,0
1,0,1,1,52,1,0,19.2,1054.75,0,0,0,1,2,0,0,0,0,0,0,0,998.4,19200.0,1
1,1,1,0,52,1,1,104.2,5568.35,1,0,1,2,0,1,0,1,0,1,1,5,5418.400000000001,20.84,0
0,0,0,0,12,1,1,89.15,1057.55,1,0,1,2,0,0,1,0,0,0,1,3,1069.8000000000002,29.71,0
0,0,1,0,25,0,1,34.0,853.0,1,1,0,0,0,0,0,0,0,1,0,2,850.0,16.99,0
1,0,0,0,16,1,0,20.0,275.7,0,0,0,1,0,0,0,0,0,0,0,0,320.0,20000.0,0
1,0,0,0,29,1,0,19.1,529.5,0,0,0,1,1,0,0,0,0,0,0,0,553.9000000000001,19100.0,0
1,0,1,1,69,1,0,20.2,1376.5,0,0,0,1,2,0,0,0,0,0,0,0,1393.8,20200.0,1
1,0,0,0,25,1,1,84.8,2043.45,1,0,1,2,0,0,0,0,0,0,1,2,2120.0,42.38,0
0,0,1,0,71,1,0,25.05,1873.7,0,0,0,2,2,0,0,0,0,0,0,0,1778.55,25050.0,0
0,0,0,1,4,1,1,98.1,396.3,1,0,1,1,0,0,0,1,1,1,1,5,392.4,19.62,0
0,0,1,1,72,1,1,113.1,8248.5,1,0,1,2,2,1,1,1,1,1,1,7,8143.2,16.15,1
1,0,0,0,3,1,1,19.45,69.25,0,0,0,1,1,0,0,0,0,0,0,0,58.349999999999994,19450.0,0
0,0,1,1,9,1,1,75.85,647.5,1,0,1,1,0,0,0,0,1,0,0,2,682.65,37.91,1
0,0,0,0,41,1,0,50.05,2029.05,1,1,0,1,1,0,0,0,1,0,0,2,2052.0499999999997,25.01,0
0,1,0,0,5,1,1,84.85,415.55,1,0,1,1,0,0,0,1,0,1,0,3,424.25,28.27,0
1,0,1,1,13,1,1,96.65,1162.85,1,0,1,1,0,0,0,1,0,1,1,4,1256.45,24.16,1
0,0,0,0,1,1,0,19.75,19.75,0,0,0,1,0,0,0,0,0,0,0,0,19.75,19750.0,0
0,0,0,0,1,1,0,20.9,20.9,0,0,0,1,0,0,0,0,0,0,0,0,20.9,20900.0,0
0,0,0,0,4,1,0,45.65,191.05,1,1,0,1,0,0,0,0,0,0,0,1,182.6,45.6,0
1,0,0,1,9,1,0,20.4,184.1,0,0,0,1,0,0,0,0,0,0,0,0,183.6,20400.0,0
1,0,1,0,64,1,1,105.25,6823.4,1,0,1,2,2,0,1,0,1,1,1,5,6736.0,21.05,0
1,0,1,0,1,1,0,75.35,75.35,1,0,1,1,0,0,0,1,0,0,0,2,75.35,37.66,0
1,0,0,0,49,1,0,98.7,4920.55,1,0,1,2,0,0,1,0,0,1,1,4,4836.3,24.67,0
1,0,0,1,71,1,1,85.45,6028.95,1,0,1,2,1,1,1,0,0,0,0,3,6066.95,28.47,0
1,0,0,0,10,1,0,70.15,735.5,1,0,1,1,0,0,0,0,0,0,0,1,701.5,70.08,0
1,0,1,1,50,1,0,24.95,1261.45,0,0,0,2,2,0,0,0,0,0,0,0,1247.5,24950.0,1
0,1,0,0,17,1,0,20.65,330.6,0,0,0,1,1,0,0,0,0,0,0,0,351.04999999999995,20650.0,0
0,1,0,0,13,1,1,100.8,1308.1,1,0,1,2,0,1,0,0,0,1,1,4,1310.3999999999999,25.19,0
0,0,1,1,55,1,0,20.3,1079.05,0,0,0,1,2,0,0,0,0,0,0,0,1116.5,20300.0,1
0,0,1,0,53,1,0,19.05,990.45,0,0,0,1,1,0,0,0,0,0,0,0,1009.6500000000001,19050.0,0
0,1,0,0,4,1,1,99.8,442.85,1,0,1,1,0,0,1,1,0,1,1,5,399.2,19.96,0
0,0,1,0,50,1,1,19.85,943.1,0,0,0,1,1,0,0,0,0,0,0,0,992.5000000000001,19850.0,0
0,1,0,0,55,1,1,100.15,5409.75,1,0,1,2,1,0,0,1,0,1,1,4,5508.25,25.03,0
1,0,0,1,13,1,0,66.4,831.75,1,1,0,1,0,0,0,0,0,1,1,3,863.2,22.13,0
1,1,1,0,70,1,0,105.35,7511.9,1,0,1,1,2,1,1,1,0,1,1,6,7374.5,17.56,0
1,0,1,1,72,1,0,25.55,1867.7,0,0,0,2,2,0,0,0,0,0,0,0,1839.6000000000001,25550.0,1
1,0,0,0,2,1,1,50.3,92.75,1,1,0,1,0,0,1,0,0,0,0,2,100.6,25.14,0
1,1,0,0,43,1,1,89.55,3856.75,1,0,1,1,0,0,0,0,0,1,1,3,3850.65,29.84,0
1,0,0,0,1,1,0,19.45,19.45,0,0,0,1,0,0,0,0,0,0,0,0,19.45,19450.0,0
0,0,0,1,44,1,1,77.55,3471.1,1,1,0,2,1,0,1,0,0,1,1,4,3412.2,19.38,0
0,0,0,0,36,1,1,87.55,3078.1,1,0,1,1,0,0,0,1,1,0,1,4,3151.7999999999997,21.88,0
0,1,1,0,55,1,0,88.8,4805.3,1,0,1,1,2,0,0,1,1,1,0,4,4884.0,22.19,0
0,0,1,1,71,1,0,23.9,1663.5,0,0,0,2,2,0,0,0,0,0,0,0,1696.8999999999999,23900.0,1
1,0,1,0,60,1,0,19.95,1258.15,0,0,0,1,2,0,0,0,0,0,0,0,1197.0,19950.0,0
1,1,1,1,71,1,1,72.9,5139.65,1,1,0,2,1,0,1,1,1,0,1,5,5175.900000000001,14.58,1
0,0,1,0,29,1,1,19.55,521.8,0,0,0,1,2,0,0,0,0,0,0,0,566.95,19550.0,0
0,0,0,1,41,1,1,88.5,3645.05,1,0,1,2,0,0,1,0,0,1,0,3,3628.5,29.49,0
1,0,1,0,53,1,0,97.75,5043.2,1,0,1,2,1,0,1,0,1,0,1,4,5180.75,24.43,0
0,1,0,0,29,1,0,98.65,2862.75,1,0,1,2,0,0,0,0,1,1,1,4,2860.8500000000004,24.66,0
0,0,0,0,6,1,0,89.3,577.6,1,0,1,1,0,0,0,0,0,1,1,3,535.8,29.76,0
1,0,1,1,51,1,0,19.55,1086.75,0,0,0,1,2,0,0,0,0,0,0,0,997.0500000000001,19550.0,1
0,0,1,0,65,1,0,58.9,3857.1,1,1,0,1,2,1,0,1,1,0,0,4,3828.5,14.72,0
0,1,0,0,54,1,0,72.1,3886.05,1,1,0,2,1,0,1,0,1,1,0,4,3893.3999999999996,18.02,0
1,0,1,1,38,1,1,94.9,3616.25,1,0,1,2,2,0,0,1,1,1,0,4,3606.2000000000003,23.72,1
0,0,0,0,3,1,0,20.2,65.95,0,0,0,1,0,0,0,0,0,0,0,0,60.599999999999994,20200.0,0
1,0,0,0,1,0,1,35.45,35.45,1,1,0,0,0,0,0,0,0,0,1,2,35.45,17.72,0
0,0,1,1,70,1,1,20.15,1411.2,0,0,0,1,2,0,0,0,0,0,0,0,1410.5,20150.0,1
0,0,0,0,2,1,1,79.65,152.7,1,0,1,1,0,0,0,0,0,1,0,2,159.3,39.81,0
0,0,0,0,16,1,0,75.1,1212.85,1,0,1,1,0,0,1,0,0,0,0,2,1201.6,37.53,0
0,0,1,1,16,1,1,89.45,1430.25,1,0,1,1,0,0,1,1,0,1,0,4,1431.2,22.36,1
1,0,0,0,26,1,1,92.4,2349.8,1,0,1,2,0,1,1,0,0,1,0,4,2402.4,23.09,0
1,0,1,1,69,1,1,75.75,5388.15,1,1,0,1,2,1,1,1,1,1,0,6,5226.75,12.62,1
1,0,0,0,24,1,1,90.55,2282.55,1,0,1,2,0,0,1,0,0,1,0,3,2173.2,30.17,0
0,1,0,0,20,1,1,94.1,1782.4,1,0,1,2,0,0,1,1,0,0,1,4,1882.0,23.52,0
0,1,0,0,31,1,1,73.9,2217.15,1,0,1,2,0,0,0,0,0,0,0,1,2290.9,73.83,0
0,0,0,0,5,1,0,20.15,117.95,0,0,0,1,0,0,0,0,0,0,0,0,100.75,20150.0,0
1,0,1,0,45,1,0,53.3,2296.25,1,1,0,1,2,1,0,1,0,0,0,3,2398.5,17.76,0
1,0,0,0,8,1,0,70.7,553.4,1,0,1,1,0,0,0,0,0,0,0,1,565.6,70.63,0
0,1,1,0,34,1,1,94.25,3217.55,1,0,1,2,0,0,1,1,0,0,1,4,3204.5,23.56,0
1,0,1,0,71,1,1,116.1,8310.55,1,0,1,2,2,1,1,1,1,1,1,7,8243.1,16.58,0
1,0,1,1,27,1,1,80.65,2209.75,1,0,1,1,1,1,1,0,0,0,0,3,2177.55,26.87,1
0,0,0,0,24,1,1,104.15,2494.65,1,0,1,2,0,0,1,1,0,1,1,5,2499.6000000000004,20.83,0
0,0,1,0,4,0,1,25.15,99.95,1,1,0,0,0,0,0,0,0,0,0,1,100.6,25.12,0
0,0,1,1,6,1,0,54.85,355.1,1,1,0,1,0,0,0,0,0,1,0,2,329.1,27.41,1
1,1,0,0,11,1,1,78.5,874.2,1,0,1,1,0,0,0,0,0,0,1,2,863.5,39.23,0
1,0,1,0,24,1,0,19.75,483.15,0,0,0,1,2,0,0,0,0,0,0,0,474.0,19750.0,0
0,0,0,0,20,0,0,24.9,505.95,1,1,0,0,0,0,0,0,0,0,0,1,498.0,24.88,0
1,0,0,0,31,1,1,72.45,2156.25,1,1,0,1,0,1,1,1,1,1,0,6,2245.9500000000003,12.07,0
0,0,0,0,1,1,1,25.75,25.75,0,0,0,2,0,0,0,0,0,0,0,0,25.75,25750.0,0
1,0,0,0,16,1,1,19.7,342.4,0,0,0,1,0,0,0,0,0,0,0,0,315.2,19700.0,0
0,1,0,0,35,0,1,39.85,1434.6,1,1,0,0,0,0,0,1,0,1,0,3,1394.75,13.28,0
1,0,0,0,39,1,0,75.25,3017.65,1,0,1,2,0,0,0,0,0,0,0,1,2934.75,75.17,0
0,0,1,1,32,0,1,35.15,1051.05,1,1,0,0,0,1,1,0,0,0,0,3,1124.8,11.71,1
1,0,1,0,72,1,0,25.4,1710.9,0,0,0,2,2,0,0,0,0,0,0,0,1828.8,25400.0,0
1,0,0,0,10,1,0,19.75,208.25,0,0,0,1,0,0,0,0,0,0,0,0,197.5,19750.0,0
1,1,0,0,20,1,0,89.95,1648.45,1,0,1,1,0,0,0,0,0,1,1,3,1799.0,29.97,0
1,0,1,0,43,1,0,66.25,2907.35,1,1,0,2,0,1,1,0,1,0,0,4,2848.75,16.56,0
1,0,1,1,68,1,0,95.1,6683.4,1,0,1,1,2,1,1,0,1,0,1,5,6466.799999999999,19.02,1
0,0,1,0,72,1,0,20.5,1502.25,0,0,0,1,2,0,0,0,0,0,0,0,1476.0,20500.0,0
0,0,0,0,3,0,0,29.2,98.5,1,1,0,0,0,0,1,0,0,0,0,2,87.6,14.59,0
0,0,1,1,5,1,1,99.15,465.05,1,0,1,1,0,0,1,0,1,1,1,5,495.75,19.83,1
1,1,1,0,57,0,1,44.85,2572.95,1,1,0,0,0,0,0,0,0,1,1,3,2556.4500000000003,14.95,0
0,1,1,0,3,1,1,80.4,224.05,1,0,1,1,0,0,0,0,0,1,0,2,241.20000000000002,40.18,0
0,0,1,0,23,1,0,54.25,1221.55,1,1,0,1,0,0,0,1,1,0,0,3,1247.75,18.08,0
1,0,0,0,65,1,1,110.0,7138.65,1,0,1,2,1,1,0,1,1,1,1,6,7150.0,18.33,0
1,0,0,0,61,1,1,106.45,6300.15,1,0,1,2,0,1,0,1,0,1,1,5,6493.45,21.29,0
1,1,1,0,27,1,1,70.55,1943.9,1,0,1,1,0,0,0,0,0,0,0,1,1904.85,70.48,0
1,0,0,0,34,1,0,116.25,3899.05,1,0,1,2,1,1,1,1,1,1,1,7,3952.5,16.6,0
1,0,0,0,10,1,1,80.7,788.8,1,0,1,2,0,0,1,0,0,0,0,2,807.0,40.33,0
0,0,0,0,1,1,0,45.95,45.95,1,1,0,1,0,0,0,0,0,0,0,1,45.95,45.9,0
0,0,0,0,1,1,0,20.35,20.35,0,0,0,1,0,0,0,0,0,0,0,0,20.35,20350.0,0
1,1,1,0,62,1,1,89.8,5629.55,1,0,1,2,0,0,1,0,0,0,1,3,5567.599999999999,29.92,0
0,0,0,0,1,1,1,70.8,70.8,1,0,1,1,0,0,0,0,0,0,0,1,70.8,70.73,0
1,0,0,0,8,1,1,59.25,436.6,1,1,0,2,0,0,0,0,0,1,0,2,474.0,29.61,0
1,1,0,0,21,1,0,20.5,429.55,0,0,0,1,1,0,0,0,0,0,0,0,430.5,20500.0,0
1,0,0,0,1,1,0,20.1,20.1,0,0,0,1,0,0,0,0,0,0,0,0,20.1,20100.0,0
1,0,1,1,61,1,1,99.9,6241.35,1,0,1,2,1,0,0,1,0,1,1,4,6093.900000000001,24.97,1
1,0,0,0,63,1,1,104.75,6536.5,1,0,1,2,2,0,1,1,0,1,1,5,6599.25,20.95,0
1,0,0,0,9,0,1,24.6,190.1,1,1,0,0,0,0,0,0,0,0,0,1,221.4,24.58,0
1,1,0,0,19,1,1,79.85,1471.75,1,0,1,2,0,0,0,1,0,0,0,2,1517.1499999999999,39.91,0
1,0,0,0,2,1,1,74.75,144.8,1,0,1,1,0,0,1,0,0,0,0,2,149.5,37.36,0
1,0,0,0,59,1,1,64.65,3735.45,1,1,0,1,0,0,0,1,1,1,0,4,3814.3500000000004,16.16,0
0,0,0,0,4,1,1,79.0,303.15,1,0,1,1,0,0,0,0,0,1,0,2,316.0,39.48,0
0,1,1,0,20,1,1,60.0,1259.35,1,1,0,1,0,0,1,0,0,0,1,3,1200.0,19.99,0
0,0,0,0,27,1,1,89.2,2383.6,1,0,1,1,0,0,0,1,1,0,1,4,2408.4,22.29,0
0,0,1,1,10,1,1,65.5,616.9,1,1,0,1,0,0,1,0,1,0,1,4,655.0,16.37,1
0,0,1,0,63,1,1,107.5,6873.75,1,0,1,2,1,0,1,1,0,1,1,5,6772.5,21.5,0
0,0,1,1,3,1,1,80.0,241.3,1,0,1,1,0,0,1,0,1,0,0,3,240.0,26.66,1
0,0,1,0,18,1,1,50.3,908.75,1,1,0,1,0,0,0,0,1,0,0,2,905.4,25.14,0
0,0,1,0,12,1,0,78.85,876.75,1,1,0,2,1,1,0,1,0,1,1,5,946.1999999999999,15.77,0
0,0,1,1,71,1,0,25.45,1813.35,0,0,0,2,2,0,0,0,0,0,0,0,1806.95,25450.0,1
1,0,1,1,18,0,0,46.4,812.4,1,1,0,0,1,0,1,1,0,1,0,4,835.1999999999999,11.6,1
0,1,0,0,71,1,1,99.65,6951.15,1,0,1,2,0,0,1,0,0,1,1,4,7075.150000000001,24.91,0
0,0,1,1,72,1,0,79.05,5730.7,1,0,1,2,2,1,0,0,0,0,0,2,5691.599999999999,39.51,1
1,0,0,0,38,1,1,69.5,2625.25,1,0,1,1,0,0,0,0,0,0,0,1,2641.0,69.43,0
0,1,1,0,23,1,1,95.1,2326.05,1,0,1,1,0,1,0,0,0,1,1,4,2187.2999999999997,23.77,0
1,0,0,1,1,1,0,48.95,48.95,1,1,0,1,0,0,0,1,0,0,0,2,48.95,24.46,0
1,0,0,0,68,1,1,117.2,8035.95,1,0,1,2,1,1,1,1,1,1,1,7,7969.6,16.74,0
0,0,1,1,33,1,0,20.1,670.35,0,0,0,1,2,0,0,0,0,0,0,0,663.3000000000001,20100.0,1
0,0,1,0,70,0,0,64.55,4504.9,1,1,0,0,2,1,1,1,1,1,1,7,4518.5,9.22,0
1,0,0,1,15,1,0,64.85,950.75,1,1,0,1,1,1,0,1,0,0,1,4,972.7499999999999,16.21,0
0,0,0,0,2,1,1,75.8,160.75,1,0,1,1,0,0,0,1,0,0,0,2,151.6,37.88,0
0,0,0,0,23,1,1,90.05,2169.8,1,0,1,2,0,1,0,0,0,1,0,3,2071.15,30.01,0
1,0,1,0,71,1,1,79.1,5564.85,1,1,0,1,2,0,1,1,1,1,1,6,5616.099999999999,13.18,0
1,0,1,0,60,1,1,94.4,5610.25,1,0,1,1,1,0,1,0,0,1,1,4,5664.0,23.59,0
1,0,1,1,12,1,1,56.3,628.65,1,1,0,1,0,0,0,0,0,1,0,2,675.5999999999999,28.14,1
0,1,0,0,30,1,1,104.1,3121.1,1,0,1,2,0,0,1,1,0,1,1,5,3123.0,20.82,0
1,1,0,0,22,1,1,90.5,1910.6,1,0,1,2,0,0,0,0,1,1,0,3,1991.0,30.16,0
